Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BIOL 160 E 
4 cr 
CRN 30659","Diversity of Life: Animals, Plants, and Microbes
CLA-Breadth/Natural Science
CLA-Writing in the Major",Caroline Maier,"10:25 AM - 11:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","HSC S4
 HSC S4 - Final Exam",54,55,-1,0,"Pre-reqs: 
Co-Reqs: BIOL 160L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 160L J1 
0 cr 
CRN 30028",Lab for Diversity of Life,Paris Scarano,01:15 PM - 04:15 PM M,HSC S129,20,19,1,0,"Pre-reqs: 
Co-Reqs: BIOL 160 
Cross Listed: BIOL 160LA - J1 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 160L KZ1 
0 cr 
CRN 30030",Lab for Diversity of Life,Paris Scarano,01:15 PM - 04:15 PM T,HSC S129,20,19,1,0,"Pre-reqs: 
Co-Reqs: BIOL 160 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 160L KZ2 
0 cr 
CRN 30032",Lab for Diversity of Life,Paris Scarano,01:15 PM - 04:15 PM R,HSC S129,20,21,-1,1,"Pre-reqs: 
Co-Reqs: BIOL 160 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 160L Q 
0 cr 
CRN 30033",Lab for Diversity of Life,Paris Scarano,06:30 PM - 09:30 PM T,HSC S129,20,19,1,0,"Pre-reqs: 
Co-Reqs: BIOL 160 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 160L VJ2 
0 cr 
CRN 30029",Lab for Diversity of Life,Paris Scarano,01:15 PM - 04:15 PM W,HSC S129,19,20,-1,0,"Pre-reqs: 
Co-Reqs: BIOL 160 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 160LA J1 
1 cr 
CRN 30765",Lab for Diversity of Life,Paris Scarano,01:15 PM - 04:15 PM M,HSC S129,20,19,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 160L - J1 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 215 D 
4 cr 
CRN 30005","Environmental Science
CLA-Breadth/Natural Science",Sara Webb,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S139
 BC 101 - Final Exam",20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 215 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 215 H 
4 cr 
CRN 30007","Environmental Science
CLA-Breadth/Natural Science",Sara Webb,"11:50 AM - 01:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S139
 BC 101 - Final Exam",20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 215 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 252 D 
4 cr 
CRN 30045",Microbiology,Brianne Barker,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S244
 HSC S244 - Final Exam",44,40,4,0,"Pre-reqs: (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) AND (BIOL 252L (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: BIOL 252L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 252L JT 
0 cr 
CRN 30048",Lab for Microbiology,Joanna Miller,01:15 PM - 04:15 PM W,HSC S133,16,16,0,3,"Pre-reqs: BIOL 252 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: BIOL 252 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 252L KZ 
0 cr 
CRN 30049",Lab for Microbiology,Joanna Miller,01:15 PM - 04:15 PM T,HSC S133,16,16,0,0,"Pre-reqs: BIOL 252 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: BIOL 252 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 252L KZ1 
0 cr 
CRN 30875",Lab for Microbiology,Joanna Miller,01:15 PM - 04:15 PM R,HSC S133,12,8,4,0,"Pre-reqs: BIOL 252 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: BIOL 252 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258 F 
4 cr 
CRN 30008",Anatomy and Physiology II,Nicholas Nelson,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S308
 HSC S308 - Final Exam",32,32,0,0,"Pre-reqs: BIOL 250 
Co-Reqs: BIOL 258L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258 F 
4 cr 
CRN 30008",Vertebrate Anatomy and Physiol,Nicholas Nelson,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S308
 HSC S308 - Final Exam",32,32,0,0,"Pre-reqs: BIOL 250 
Co-Reqs: BIOL 258L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258L KZ1 
0 cr 
CRN 30035",Anatomy and Physiology II Lab,Nicholas Nelson,01:15 PM - 04:15 PM T,HSC S106,16,16,0,0,"Pre-reqs: 
Co-Reqs: BIOL 258 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258L KZ2 
0 cr 
CRN 30036",Anatomy and Physiology Lab II,Nicholas Nelson,01:15 PM - 04:15 PM R,HSC S106,16,16,0,0,"Pre-reqs: 
Co-Reqs: BIOL 258 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 294 X 
2 cr 
CRN 30009",Intermediate Independent Research: Literature,,-,,16,0,16,0,"Pre-reqs: 
Co-Reqs: BIOL 399 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 296 X 
2 cr 
CRN 30011",Intermediate Independent Research in Biology,"Stephen Dunaway
 Arnold Demain",-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 296 X1 
2 cr 
CRN 30894",Intermediate Independent Study Research in Biology: Laboratory/Field,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 300 X 
1 cr 
CRN 30846",Geographic Information Systems,Lisa Jordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 300 X1 
1 cr 
CRN 30960",Clinical Experience,Lisa Jordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 302 D 
4 cr 
CRN 30013","Geographic Information Systems
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Lisa Jordan,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 1
 BC 1 - Final Exam",19,23,-4,3,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 302 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 314 F 
4 cr 
CRN 30014","Animal Behavior
CLA-Writing Intensive",Tammy Windfelder,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 101
 BC 101 - Final Exam",28,28,0,4,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) 
Co-Reqs: BIOL 314L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 314L JT 
0 cr 
CRN 30050",Lab for Animal Behavior,Tammy Windfelder,01:15 PM - 04:15 PM W,HSC S105,14,14,0,1,"Pre-reqs: 
Co-Reqs: BIOL 314 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 314L KZ 
0 cr 
CRN 30037",Lab for Animal Behavior,Tammy Windfelder,01:15 PM - 04:15 PM R,HSC S105,14,14,0,3,"Pre-reqs: 
Co-Reqs: BIOL 314 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 348 C 
4 cr 
CRN 30016",Immunology,Brianne Barker,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S105
 HSC S105 - Final Exam",18,18,0,5,"Pre-reqs: (BIOL 250 OR BIOL 22X ) 
Co-Reqs: BIOL 348L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 348L KZ 
0 cr 
CRN 30039",Immunology Lab,Brianne Barker,01:15 PM - 04:15 PM T,HSC S112,18,18,0,5,"Pre-reqs: 
Co-Reqs: BIOL 348 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 356 D 
4 cr 
CRN 30017",Cell and Molecular Neurobiology,Roger Knowles,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S142
 HSC S142 - Final Exam",16,20,-4,1,"Pre-reqs: BIOL 250 
Co-Reqs: BIOL 356L 
Cross Listed: NEUR 356 - D; NEUR 356A - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 356L JT 
0 cr 
CRN 30041",Cellular and Molecular Neurology Lab,Roger Knowles,01:15 PM - 04:15 PM W,HSC S112,16,18,-2,1,"Pre-reqs: 
Co-Reqs: BIOL 356 
Cross Listed: NEUR 356L - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 368 F 
4 cr 
CRN 30020","Molecular Genetics
CLA-Writing Intensive",Stephen Dunaway,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S105
 HSC S105 - Final Exam",16,14,2,0,"Pre-reqs: (BIOL 250 AND CHEM 350 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: BIOL 368L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 368L KZ 
0 cr 
CRN 30042",Molecular Genetics Lab,Stephen Dunaway,01:15 PM - 04:15 PM R,HSC S112,16,14,2,0,"Pre-reqs: 
Co-Reqs: BIOL 368 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 370 G 
4 cr 
CRN 30675",Topics in Biology: Advanced Cell Biology,Nicholas Nelson,11:50 AM - 12:55 PM MWF,BC 217,16,15,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 394 X 
2 cr 
CRN 30021",Advanced Independent Research: Literature,,-,,16,0,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X 
2 cr 
CRN 30046",Advanced Independent Research in Biology,,-,,16,0,16,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X1 
2 cr 
CRN 30897",Microbiology Research,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X2 
2 cr 
CRN 30933",Advanced Research in Biology: Laboratory and Field,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X3 
4 cr 
CRN 30934",Advanced Research in Biology: Laboratory and Field,,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X4 
2 cr 
CRN 30945",Oncology: Mutant P53 Research,Ronald Doll,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 399 X 
0 cr 
CRN 30023",Research Colloquium,Stephen Dunaway,-,,16,0,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 400 J 
2 cr 
CRN 30047","Biology Capstone: Seminar
CLA-Capstone",Tammy Windfelder,01:15 PM - 02:30 PM MF,HSC S142,23,17,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 402 X 
2 cr 
CRN 30025","Biology Capstone: Literature Research
CLA-Capstone",Tammy Windfelder,-,,16,1,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 404 X 
2 cr 
CRN 30027","Exotic Animal Research
CLA-Capstone",Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 404 X1 
2 cr 
CRN 30845","BiologyCapstone: Lab and Field Research
CLA-Capstone",Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 404 X2 
2 cr 
CRN 30890","BiologyCapstone: Lab and Field Research
CLA-Capstone",Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X 
4 cr 
CRN 30790","Specialized Honors II: Evaluating the Effects of Methylene Blue on the Growth of Axons
CLA-Writing Intensive",Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X 
4 cr 
CRN 30790","Specialized Honors II: Evaluating the Effects of Methylene Blue on the Growth of Axons
CLA-Writing Intensive",Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X1 
4 cr 
CRN 30823","Specialized Honors II: Studies in the Evol. Conservation of Translation Elongation Factor 3 (eEF3)
CLA-Writing Intensive",Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X1 
4 cr 
CRN 30823","Specialized Honors II: Studies in the Evol. Conservation of Translation Elongation Factor 3 (eEF3)
CLA-Writing Intensive",Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BST 115 T 
4 cr 
CRN 30006",Fundamentals of Financial Accounting,Karen Crisonino,"02:40 PM - 03:55 PM MW
 04:00 PM - 07:00 PM W - Final Exam","BC 218
 BC 218 - Final Exam",30,31,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 120 P 
4 cr 
CRN 30786",Special Topics in Business Studies: Business and Technology - Perfect Together,Forrest Shue,07:00 PM - 09:30 PM M,BC 217,30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 150 L 
4 cr 
CRN 30010",Special Topics in BST: Managerial Accounting,Karen Crisonino,04:30 PM - 05:45 PM MW,BC 117,30,11,19,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 219 G 
4 cr 
CRN 30031","Business and Government in the United States
CLA-Breadth/Social Science",Philip Mundo,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM F - Final Exam","BC 204
 BC 204 - Final Exam",25,26,-1,4,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSCI 219 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 250 J 
4 cr 
CRN 30679",Business Studies Selected Topics: Personal Leadership and Responsibility,Robb Shoaf,01:15 PM - 02:30 PM MW,BC 204,25,18,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 250 T 
4 cr 
CRN 30015",Special Topics in Business: Business in the Middle East and North African Region,Maha Mourad,02:40 PM - 03:55 PM MW,BC 217,30,0,30,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 286 X 
4 cr 
CRN 30700","Social Entrepreneurship: Theorizing Global Trends
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 05:00 PM TR,,20,17,3,0,"Pre-reqs: 
Co-Reqs: BST 287 
Cross Listed: ECON 286 - X; PSCI 286 - X; PSCI 300 - X7 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 287 X 
4 cr 
CRN 30705","Applied Analysis of Spcial Entrepreneurship
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 05:00 PM TR,,20,17,3,0,"Pre-reqs: 
Co-Reqs: BST 286 
Cross Listed: ECON 287 - X; PSCI 287 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 287 X 
4 cr 
CRN 30705","Applied Analysis of Spcial Entrepreneurship
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 05:00 PM TR,,20,17,3,0,"Pre-reqs: 
Co-Reqs: BST 286 
Cross Listed: ECON 287 - X; PSCI 287 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X 
1 cr 
CRN 30871",Business Finance,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X 
2 cr 
CRN 30871",Business Finance,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X1 
1 cr 
CRN 30954",Ind. Study: Business Studies,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X1 
2 cr 
CRN 30954",Ind. Study: Business Studies,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X2 
1 cr 
CRN 30991",Ind. Study: Business Studies,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X2 
2 cr 
CRN 30991",Ind. Study: Business Studies,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X3 
4 cr 
CRN 31020",Independent Study: Advanced Corporate Finance Methods,David Anderson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 305 J 
4 cr 
CRN 30019","Market Strategy & Marketing
CLA-Breadth/Social Science
CLA-Writing Intensive",Maha Mourad,"01:15 PM - 02:30 PM MW
 12:30 PM - 03:30 PM M - Final Exam","BC 203
 - Final Exam",20,20,0,0,"Pre-reqs: ECON 301 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 310 E 
4 cr 
CRN 30022","Management
CLA-Writing in the Major",Jennifer Kohn,10:25 AM - 11:40 AM MWF,BC 117,20,20,0,0,"Pre-reqs: ECON 301 OR ECON 102X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 310 G 
4 cr 
CRN 30024","Management
CLA-Writing in the Major",Jennifer Kohn,11:50 AM - 01:05 PM MWF,BC 117,20,20,0,0,"Pre-reqs: ECON 301 OR ECON 102X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 321 R 
4 cr 
CRN 30026",Corporate Finance,David Anderson,07:00 PM - 09:30 PM W,BC 117,25,28,-3,2,"Pre-reqs: (ECON 301 OR ECON 102X ) 
Co-Reqs: 
Cross Listed: ECON 321 - R 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 355 E 
4 cr 
CRN 30590",Selected Topics in Marketing: Consumer Behavior,Maha Mourad,"09:00 AM - 10:15 AM MW
 08:30 AM - 11:30 AM W - Final Exam","LC 16
 - Final Exam",20,13,7,0,"Pre-reqs: BST 305 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 411 X 
4 cr 
CRN 30803","Specialized Honors II: Women in Finance
CLA-Capstone
CLA-Writing Intensive",Christopher Andrews,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CE 101 M 
1 cr 
CRN 30034",Civic Engagement Workshop,Amy Koritz,04:30 PM - 05:45 PM T,,40,33,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 250 L 
4 cr 
CRN 30038","Leadership for Social Response
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Amy Koritz,04:30 PM - 05:45 PM MW,BC 203,16,14,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 250 L 
4 cr 
CRN 30038","Leadership in Practice
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Amy Koritz,04:30 PM - 05:45 PM MW,BC 203,16,14,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 275 DF 
2 cr 
CRN 30731",Topics in Civic Engagement,Kathryn Ott,09:00 AM - 11:45 AM T,SEM 214,15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: CSOC 652 - DF 
Approval Type: 
Part of Term: Theo/Grad Spring 
Final Exam:"
"CE 275 DF 
4 cr 
CRN 30731",Topics in Civic Engagement,Kathryn Ott,09:00 AM - 11:45 AM T,SEM 214,15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: CSOC 652 - DF 
Approval Type: 
Part of Term: Theo/Grad Spring 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CHEM 150 C 
4 cr 
CRN 30053","Principles of Chemistry I
CLA-Breadth/Natural Science
CLA-Quantitative",Kimberly Choquette,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 218
 BC 218 - Final Exam",32,32,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L J1 
0 cr 
CRN 30077",Principles of Chemistry I Lab,Pam Kaiser,01:15 PM - 04:15 PM M,HSC S226,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L JT 
0 cr 
CRN 30075",Principles of Chemistry I Lab,Pam Kaiser,01:15 PM - 04:15 PM F,HSC S226,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160 C 
4 cr 
CRN 30055","Principles of Chemistry II
CLA-Breadth/Natural Science
CLA-Quantitative",Juliette Lantz,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 201
 BC 201 - Final Exam",31,27,4,0,"Pre-reqs: (CHEM 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6X FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6AX FOR LEVEL UG WITH MIN. GRADE OF C-) AND (CHEM 160L (MAY BE TAKEN CONCURRENTLY) OR CHEM 161L (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160 E 
4 cr 
CRN 30056","Principles of Chemistry II
CLA-Breadth/Natural Science
CLA-Quantitative",Juliette Lantz,"10:25 AM - 11:40 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 201
 BC 201 - Final Exam",31,30,1,0,"Pre-reqs: (CHEM 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6X FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6AX FOR LEVEL UG WITH MIN. GRADE OF C-) AND (CHEM 160L (MAY BE TAKEN CONCURRENTLY) OR CHEM 161L (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L JT2 
0 cr 
CRN 30081",Principles of Chemistry II Lab,Peter Dobbelaar,01:15 PM - 04:15 PM F,HSC S211,16,10,6,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L JT3 
0 cr 
CRN 30082",Principles of Chemistry II Lab,Molly Crowther,01:15 PM - 04:15 PM M,HSC S211,16,16,0,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L JT4 
0 cr 
CRN 30083",Principles of Chemistry II Lab,Pam Kaiser,01:15 PM - 04:15 PM W,HSC S211,16,16,0,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
