Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BIOL 250L J 
0 cr 
CRN 10902",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM F,HSC S133,12,8,4,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L J1 
0 cr 
CRN 10390",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM M,HSC S133,16,16,0,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L J2 
0 cr 
CRN 10391",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM T,HSC S133,16,15,1,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L J3 
0 cr 
CRN 10392",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM W,HSC S133,16,15,1,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L J4 
0 cr 
CRN 10393",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM R,HSC S133,16,15,1,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256 F 
4 cr 
CRN 10394",Vertebrate Anatomy and Physiology I,Bhagavathi Ramamurthy,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S308
 HSC HSC -S308 - Final Exam",40,40,0,2,"Pre-reqs: (BIOL 160 OR BIOL 9X ) AND (CHEM 160 OR CHEM 7X ) 
Co-Reqs: BIOL 256L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256L F1 
0 cr 
CRN 10395",Lab for Vertebrate Anatomy and Physiology I,Bhagavathi Ramamurthy,01:15 PM - 04:15 PM M,HSC S106,20,20,0,2,"Pre-reqs: 
Co-Reqs: BIOL 256 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256L F2 
0 cr 
CRN 10396",Lab for Vertebrate Anatomy and Physiology I,Bhagavathi Ramamurthy,01:15 PM - 04:15 PM T,HSC S106,20,20,0,0,"Pre-reqs: 
Co-Reqs: BIOL 256 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 294 X 
2 cr 
CRN 11033",Recovery of Drew's White-Tailed Deer POP Following an Outbreak of Epizootic Hemorrhagic Disease,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: BIOL 399 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 294 X1 
2 cr 
CRN 11034",Recovery of Drew's White Tailed Deer POP Following an Outbreak of Epizootic Hemorrhagic Disease,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: BIOL 399 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 294 X2 
2 cr 
CRN 11046",Recovery of Drew's White-Tailed Deer POP Following an Outbreak of Epizootic Hemorrhagic Disease,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: BIOL 399 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 302 D 
4 cr 
CRN 10397","Geographic Information Systems
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Lisa Jordan,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 1
 - Final Exam",20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 302 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 318 F 
4 cr 
CRN 10398",Freshwater Ecology,Caroline Maier,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S139
 HSC HSC -S139 - Final Exam",19,12,7,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) 
Co-Reqs: BIOL 318L 
Cross Listed: MAT 839 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 318L F1 
0 cr 
CRN 10399",Lab for Freshwater Ecology,Caroline Maier,01:15 PM - 04:15 PM T,HSC S105,19,12,7,0,"Pre-reqs: 
Co-Reqs: BIOL 318 
Cross Listed: MAT 839L - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 324 H 
4 cr 
CRN 10463",Forest Ecology,Sara Webb,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S139
 HSC HSC -S139 - Final Exam",17,14,3,0,"Pre-reqs: BIOL 150 OR BIOL 7X 
Co-Reqs: BIOL 324L 
Cross Listed: MAT 839 - A 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 324L H1 
0 cr 
CRN 10464",Lab for Forest Ecology,Sara Webb,01:15 PM - 04:15 PM W,HSC S105,19,14,5,0,"Pre-reqs: 
Co-Reqs: BIOL 324 
Cross Listed: MAT 839L - A 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 330 F 
4 cr 
CRN 10403",Emerging Infectious Disease,Brianne Barker,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",20,21,-1,1,"Pre-reqs: (BIOL 103 ) OR (BIOL 4AX ) OR (BIOL 252 ) OR (BIOL 26X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 338 D 
4 cr 
CRN 10405",Ornithology,Tammy Windfelder,"08:00 AM - 08:55 AM R
 09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S139
 HSC S139
 HSC HSC -S139 - Final Exam",19,13,6,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) 
Co-Reqs: BIOL 338L 
Cross Listed: MAT 839 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 338L D1 
0 cr 
CRN 10406",BIOLOGY ORNITHOLOGY LAB,Tammy Windfelder,01:15 PM - 04:15 PM R,HSC S105,15,11,4,0,"Pre-reqs: 
Co-Reqs: BIOL 338 
Cross Listed: MAT 839L - X1 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 346 D 
4 cr 
CRN 10400",Systems Neurobiology,Christina McKittrick,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",16,16,0,0,"Pre-reqs: (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) AND (CHEM 160 OR CHEM 7X ) 
Co-Reqs: BIOL 346L 
Cross Listed: NEUR 346 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 346L D1 
0 cr 
CRN 10401",Lab for Systems Neurobiology,Christina McKittrick,01:15 PM - 04:15 PM W,HSC S112,16,16,0,0,"Pre-reqs: 
Co-Reqs: BIOL 346 
Cross Listed: NEUR 346L - D1 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 358 C 
4 cr 
CRN 10404","Diseases of the Brain
CLA-Writing Intensive",Roger Knowles,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",20,19,1,0,"Pre-reqs: BIOL 250 OR BIOL 22X 
Co-Reqs: 
Cross Listed: NEUR 358 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 360 K 
4 cr 
CRN 10402",Molecular Biology of Cancer,Stephen Dunaway,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",16,14,2,0,"Pre-reqs: (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X 
2 cr 
CRN 10949",Advanced Research in Biology: Laboratory and Field,Arnold Demain,-,,1,2,-1,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X1 
2 cr 
CRN 10950",Advanced Research in Biology: Laboratory and Field,,-,,1,0,1,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X2 
2 cr 
CRN 10952",Advanced Research in Biology: Laboratory and Field,Neal Connors,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X3 
2 cr 
CRN 10956",Advanced Research in Biology: Laboratory and Field,Arnold Demain,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X4 
2 cr 
CRN 10972",Advanced Research in Biology: Laboratory and Field,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X5 
2 cr 
CRN 11008",Advanced Research in Biology: Laboratory and Field,Neal Connors,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X6 
2 cr 
CRN 11078",Advanced Research in Biology: Laboratory and Field,Roger Knowles,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X7 
2 cr 
CRN 11085",Causation of Avian Injuries and Admittance at The Raptor Trust Rehabilitation Center,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 399 X 
0 cr 
CRN 10955",Research Colloquium,Arnold Demain,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 402 X 
2 cr 
CRN 11047","Biology Capstone: Literature Research
CLA-Capstone",Joanna Miller,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"BIOL 404 X 
2 cr 
CRN 10948",BiologyCapstone: Lab and Field Research,Brianne Barker,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 410 X 
4 cr 
CRN 11002",Causation of Avian Injuries and Admittance at The Raptor Trust Rehabilitation Center,Tammy Windfelder,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BST 111 C 
4 cr 
CRN 10347","Corporations in Context
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Fred Curtis,09:10 AM - 10:15 AM MWF,BC 120,20,20,0,5,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 115 LN 
4 cr 
CRN 10349",Fundamentals of Financ. Acctg.,Karen Crisonino,04:30 PM - 05:45 PM MW,BC 201,30,29,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 115 T 
4 cr 
CRN 10348",Fundamentals of Financ. Acctg.,Karen Crisonino,02:40 PM - 03:55 PM MW,BC 201,30,29,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 150 D 
4 cr 
CRN 10667",Special Topics: The Business of Sports,Brian Hirschberg,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 217
 BC 217 - Final Exam",25,25,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 310 E 
4 cr 
CRN 10351","Management
CLA-Writing Intensive
CLA-Writing in the Major",Jennifer Kohn,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","BC 117
 BC 117 - Final Exam",20,23,-3,2,"Pre-reqs: ECON 301 OR ECON 102X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 321 D 
4 cr 
CRN 10352",Corporate Finance,Marc Tomljanovich,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 117
 BC 117 - Final Exam",25,28,-3,2,"Pre-reqs: (ECON 301 OR ECON 102X ) 
Co-Reqs: 
Cross Listed: ECON 321 - 25 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 410 X 
4 cr 
CRN 10808","Specialized Honors in Business Studies I
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 410 X1 
4 cr 
CRN 10850","Specialized Honors I: Do Reviews Affect Car Sales
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Miao Chi,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CE 101 M 
1 cr 
CRN 10711","Civic Engagement Workshop
CLA-Civic Engagement OLD",Amy Koritz,"04:30 PM - 05:45 PM T
 04:00 PM - 07:00 PM R - Final Exam",- Final Exam,40,37,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 215 M 
4 cr 
CRN 10095","Community and Vocation; Colloquium on Nonprofits and the Alternative Economy
CLA-Off Campus Experience",Tracy Andrews,"04:30 PM - 05:45 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 216
 BC 216 - Final Exam",16,8,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 301 G 
1 cr 
CRN 10097","Senior Civic Workshop
CLA-Civic Engagement OLD",Amy Koritz,"11:50 AM - 12:40 PM F
 12:30 PM - 03:30 PM W - Final Exam","HSC S139
 - Final Exam",20,3,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 301 L 
1 cr 
CRN 10096","Senior Civic Workshop
CLA-Civic Engagement OLD",Amy Koritz,"04:30 PM - 05:20 PM M
 07:30 PM - 10:30 PM W - Final Exam","SEM 109
 - Final Exam",20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CHEM 150 A1 
4 cr 
CRN 10542","Principles of Chemistry I
CLA-Breadth/Natural Science
CLA-Quantitative",Molly Crowther,"08:00 AM - 09:05 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S244
 HSC HSC -S244 - Final Exam",36,33,3,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150 E1 
4 cr 
CRN 10541","Principles of Chemistry I
CLA-Breadth/Natural Science
CLA-Quantitative",Molly Crowther,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S4
 HSC HSC -S4 - Final Exam",48,41,7,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L B1 
0 cr 
CRN 10545",Principles of Chemistry I Lab,Irene Sawchyn,08:40 AM - 11:40 AM T,HSC S211,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L B2 
0 cr 
CRN 10548",Principles of Chemistry I Lab,Molly Crowther,08:40 AM - 11:40 AM R,HSC S211,16,17,-1,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L J1 
0 cr 
CRN 10544",Principles of Chemistry I Lab,Jermont Chen,01:15 PM - 04:15 PM M,HSC S211,16,15,1,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L J2 
0 cr 
CRN 10547",Principles of Chemistry I Lab,Adam Cassano,01:15 PM - 04:15 PM W,HSC S211,16,15,1,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L J3 
0 cr 
CRN 10550",Principles of Chemistry I Lab,Peter Dobbelaar,01:15 PM - 04:15 PM F,HSC S211,16,13,3,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L K1 
0 cr 
CRN 10546",Principles of Chemistry I Lab,Pam Kaiser,01:15 PM - 04:15 PM T,HSC S211,16,14,2,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L K2 
0 cr 
CRN 10549",Principles of Chemistry I Lab,Jermont Chen,"01:15 PM - 04:15 PM R
 07:30 PM - 10:30 PM R - Final Exam","HSC S211
 HSC HSC -S211 - Final Exam",16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 151 E 
4 cr 
CRN 10543","Principles of Chemistry I: Advanced Section
CLA-Breadth/Natural Science
CLA-Quantitative",Mary-Ann Pearsall,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S308
 HSC HSC -S308 - Final Exam",38,32,6,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250 C 
4 cr 
CRN 10551","Organic Chemistry I
CLA-Breadth/Natural Science",Sandra Keyser,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 101
 BC 101 - Final Exam",37,38,-1,11,"Pre-reqs: (CHEM 160 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 161 FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: CHEM 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250 G 
4 cr 
CRN 10552","Organic Chemistry I
CLA-Breadth/Natural Science",Alan Rosan,"12:00 PM - 01:05 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 218
 BC 218 - Final Exam",37,32,5,0,"Pre-reqs: (CHEM 160 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 161 FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: CHEM 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L J1 
0 cr 
CRN 10554",Organic Chemistry Lab,Alan Rosan,"01:15 PM - 04:15 PM W
 12:30 PM - 03:30 PM F - Final Exam","HSC S226
 HSC HSC -S226 - Final Exam",15,14,1,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L J2 
0 cr 
CRN 10556",Organic Chemistry Lab,Sandra Keyser,"01:15 PM - 04:15 PM F
 12:30 PM - 03:30 PM F - Final Exam","HSC S226
 - Final Exam",16,13,3,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L K1 
0 cr 
CRN 10553",Organic Chemistry Lab,Alan Rosan,01:15 PM - 04:15 PM T,HSC S226,16,16,0,1,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L K2 
0 cr 
CRN 10555",Organic Chemistry Lab,Sandra Keyser,01:15 PM - 04:15 PM R,HSC S226,16,16,0,2,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L X 
0 cr 
CRN 10852",Organic Chemistry Lab,Mary-Ann Pearsall,05:30 PM - 08:30 PM T,HSC S226,16,11,5,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 320 F 
4 cr 
CRN 10557","Fundamentals of Analytical Chemistry
CLA-Breadth/Natural Science",Juliette Lantz,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 102
 BC 102 - Final Exam",12,11,1,0,"Pre-reqs: CHEM 160 OR CHEM 161 
Co-Reqs: CHEM 320L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 320L K1 
0 cr 
CRN 10558",Fundamentals of Analytical Chemistry Lab,Juliette Lantz,01:15 PM - 04:15 PM T,HSC S229,12,11,1,0,"Pre-reqs: 
Co-Reqs: CHEM 320 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 330 E 
4 cr 
CRN 10559","Physical Chemistry I
CLA-Breadth/Natural Science",Ryan Hinrichs,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S139
 HSC HSC -S139 - Final Exam",12,9,3,0,"Pre-reqs: CHEM 350 AND MATH 151 AND PHYS 150 FOR LEVEL UG WITH MIN. GRADE OF (MAY BE TAKEN CONCURRENTLY) OR PHYS 150 
Co-Reqs: CHEM 330L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 330L J1 
0 cr 
CRN 10560",Physical Chemistry I Lab,Ryan Hinrichs,01:15 PM - 04:15 PM M,HSC S229,12,9,3,0,"Pre-reqs: 
Co-Reqs: CHEM 330 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 341 G 
4 cr 
CRN 10561","Advanced Topics in Physical and Inorganic Chemistry
CLA-Breadth/Natural Science",Mary-Ann Pearsall,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",12,9,3,0,"Pre-reqs: CHEM 340 
Co-Reqs: CHEM 350 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 360 H 
4 cr 
CRN 10562","Biochemistry I
CLA-Breadth/Natural Science
CLA-Writing Intensive",Adam Cassano,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S244
 HSC HSC -S244 - Final Exam",36,37,-1,1,"Pre-reqs: CHEM 350 OR CHEM 26X 
Co-Reqs: CHEM 360L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 360L J1 
0 cr 
CRN 10563",Biochemistry I Lab,Sandra Keyser,01:15 PM - 04:15 PM W,HSC S229,12,13,-1,4,"Pre-reqs: 
Co-Reqs: CHEM 360 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 360L J2 
0 cr 
CRN 10565",Biochemistry I Lab,Pam Kaiser,01:15 PM - 04:15 PM F,HSC S229,12,12,0,1,"Pre-reqs: 
Co-Reqs: CHEM 360 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 360L K 
0 cr 
CRN 10564",Biochemistry I Lab,Adam Cassano,01:15 PM - 04:15 PM R,HSC S229,12,12,0,0,"Pre-reqs: 
Co-Reqs: CHEM 360 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 365 H 
3 cr 
CRN 10853",Foundation in Biochemistry without Laboratory,Adam Cassano,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S244
 HSC HSC -S244 - Final Exam",4,2,2,0,"Pre-reqs: CHEM 350 (MAY BE TAKEN CONCURRENTLY) OR CHEM 250 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 395 J 
4 cr 
CRN 10566","Research in Chemistry
CLA-Writing in the Major",Alan Rosan,"01:15 PM - 02:30 PM F
 12:30 PM - 03:30 PM F - Final Exam","BC 218
 BC 218 - Final Exam",17,5,12,0,"Pre-reqs: (CHEM 320 OR CHEM 106X ) OR (CHEM 106X ) OR CHEM 330 OR CHEM 360 
Co-Reqs: 
Cross Listed: MAT 839 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 410 X 
4 cr 
CRN 10819","Specialized Honors in Chemistry I
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive
CLA-Writing in the Major",Adam Cassano,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CHEM 410 X1 
4 cr 
CRN 10868","Specialized Honors I: Mechanistic Study of Volatile Organic Compunds Reacting with Mineral Surfaces
CLA-Capstone
CLA-Writing Intensive
CLA-Writing in the Major",Ryan Hinrichs,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CHEM 410 X2 
4 cr 
CRN 10882","Specialized Honors in Chemistry I
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive
CLA-Writing in the Major",Mary-Ann Pearsall,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
