Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BIOL 150L KZ 
0 cr 
CRN 10186",Lab for Ecology and Evolution,Paris Scarano,01:15 PM - 04:15 PM T,HSC S129,20,18,2,0,"Pre-reqs: 
Co-Reqs: BIOL 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150L KZ2 
0 cr 
CRN 10188",Lab for Ecology and Evolution,Paris Scarano,01:15 PM - 04:15 PM R,HSC S129,20,19,1,0,"Pre-reqs: 
Co-Reqs: BIOL 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150LA X 
1 cr 
CRN 10937",Lab for Ecology and Evolution,Paris Scarano,-,,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 150L - BDF 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 150LA X1 
1 cr 
CRN 11008",Lab for Ecology and Evolution,,01:15 PM - 04:15 PM W,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 150LA X2 
1 cr 
CRN 11015",Lab for Ecology and Evolution,Paris Scarano,01:15 PM - 04:15 PM W,HSC S129,20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 150L - JT2 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 250 D 
4 cr 
CRN 10156","Molecular and Cellular Biology
CLA-Writing in the Major",Stephen Dunaway,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S4
 HSC S4 - Final Exam",40,31,9,0,"Pre-reqs: (BIOL 160 AND CHEM 160 OR CHEM 161 ) 
Co-Reqs: BIOL 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250 F 
4 cr 
CRN 10157","Molecular and Cellular Biology
CLA-Writing in the Major",Stephen Dunaway,"10:25 AM - 11:40 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S4
 HSC S4 - Final Exam",40,39,1,0,"Pre-reqs: (BIOL 160 AND CHEM 160 OR CHEM 161 ) 
Co-Reqs: BIOL 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L JT 
0 cr 
CRN 10190",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM W,HSC S133,14,13,1,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L JT2 
0 cr 
CRN 10192",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM F,HSC S133,14,13,1,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L JT3 
0 cr 
CRN 10900",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM M,HSC S133,14,14,0,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L KZ 
0 cr 
CRN 10189",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM T,HSC S133,14,14,0,4,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L KZ2 
0 cr 
CRN 10191",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM R,HSC S133,14,15,-1,5,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256 F 
4 cr 
CRN 10159",Verterbrate Anatomy and Physiology I,Nicholas Nelson,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S308
 HSC S308 - Final Exam",32,29,3,0,"Pre-reqs: (BIOL 160 AND CHEM 160 OR CHEM 161 ) 
Co-Reqs: BIOL 256L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256 F 
4 cr 
CRN 10159",Verterbrate Anatomy and Physiology I,Nicholas Nelson,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S308
 HSC S308 - Final Exam",32,29,3,0,"Pre-reqs: (BIOL 160 AND CHEM 160 OR CHEM 161 ) 
Co-Reqs: BIOL 256L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256L JT 
0 cr 
CRN 10193",Lab for Vertebrate Anatomy and Physiology I,Nicholas Nelson,01:15 PM - 04:15 PM M,HSC S106,16,13,3,0,"Pre-reqs: 
Co-Reqs: BIOL 256 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256L KZ 
0 cr 
CRN 10194",Lab for Vertebrate Anatomy and Physiology I,Nicholas Nelson,01:15 PM - 04:15 PM T,HSC S106,16,16,0,0,"Pre-reqs: 
Co-Reqs: BIOL 256 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 294 X 
2 cr 
CRN 10160",Intermediate Independent Research: Literature,,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: BIOL 399 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 296 X 
2 cr 
CRN 10162",Intermediate Independent Research: Lab/Field,,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: BIOL 399 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 300 X 
1 cr 
CRN 11023",The Effect of Urbanization on the Eastern Chipmunk,Tammy Windfelder,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 302 D 
4 cr 
CRN 10165","Geographic Information Systems
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Lisa Jordan,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 1
 BC 1 - Final Exam",18,19,-1,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 302 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 308 T 
4 cr 
CRN 10167",Conservation Biology,Elena Tartaglia,"02:40 PM - 03:55 PM MF
 07:30 PM - 10:30 PM W - Final Exam","HSC S139
 HSC S139 - Final Exam",25,23,2,0,"Pre-reqs: (BIOL 150 ) OR (BIOL 7X ) OR (BIOL 160 ) OR (BIOL 9X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 312 F 
4 cr 
CRN 10169",Evolutionary Genetics,Caroline Maier,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S105
 - Final Exam",16,14,2,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: BIOL 312L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 312L JT 
0 cr 
CRN 10718",Lab for Evolutionary Genetics,Caroline Maier,01:15 PM - 04:15 PM M,HSC S112,16,14,2,0,"Pre-reqs: 
Co-Reqs: BIOL 312 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 324 H 
4 cr 
CRN 10173",Forest Ecology,Sara Webb,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S139
 - Final Exam",14,12,2,0,"Pre-reqs: BIOL 150 OR BIOL 7X 
Co-Reqs: BIOL 324L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 324L KZ 
0 cr 
CRN 10195",Lab for Forest Ecology,Sara Webb,01:15 PM - 04:15 PM T,HSC S105,14,12,2,0,"Pre-reqs: 
Co-Reqs: BIOL 324 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 346 D 
4 cr 
CRN 10174",Systems Neurobiology,Christina McKittrick,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S142
 HSC S142 - Final Exam",16,18,-2,0,"Pre-reqs: BIOL 250 
Co-Reqs: BIOL 346L 
Cross Listed: NEUR 346 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 346L JT 
0 cr 
CRN 10196",Lab for Systems Neurobiology,Christina McKittrick,01:15 PM - 04:15 PM W,HSC S112,16,18,-2,0,"Pre-reqs: 
Co-Reqs: BIOL 346 
Cross Listed: NEUR 346L - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 358 C 
4 cr 
CRN 10175","Diseases of the Brain
CLA-Writing Intensive",Roger Knowles,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","HSC S142
 HSC S142 - Final Exam",20,19,1,0,"Pre-reqs: BIOL 250 OR BIOL 22X 
Co-Reqs: 
Cross Listed: NEUR 358 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 394 X 
2 cr 
CRN 10176",Advanced Independent Research: Literature,,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X 
2 cr 
CRN 10177",Advanced Independent Research: Lab/Field,,-,,0,0,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X1 
2 cr 
CRN 11011",Independent Research: Lab/Field Study - Glucaric Acid Mecanisms,Christina McKittrick,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X2 
2 cr 
CRN 11020",Advanced Research in Biology: Laboratory and Field,Arnold Demain,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X3 
2 cr 
CRN 11045",The Effect of Urbanization on the Eastern Chipmunk,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X4 
2 cr 
CRN 11054",Waste Sugar Fermentation,Neal Connors,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 402 X 
2 cr 
CRN 10178","Biology Capstone: Literature Research
CLA-Capstone",Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 404 X 
2 cr 
CRN 10183",BiologyCapstone: Lab and Field Research,,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 410 X 
4 cr 
CRN 10184",Specialized Honors I,,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 410 X1 
4 cr 
CRN 10867",Evaluating the Effects of Methylene Blue on the Growth of Axons &,Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 410 X2 
4 cr 
CRN 10985",Studies in the Evolutionary Conservation of Translation Elongation Factor 3 (eEF3),Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BST 115 L 
4 cr 
CRN 10016",Financial Accounting,Karen Crisonino,"04:30 PM - 05:45 PM MW
 07:30 PM - 10:30 PM W - Final Exam","BC 218
 HSC S4 - Final Exam",30,25,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 115 T 
4 cr 
CRN 10015",Financial Accounting,Karen Crisonino,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM W - Final Exam","BC 101
 HSC S4 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 150 D 
4 cr 
CRN 10665",Special Topics in BST: Business of Sports,Brian Hirschberg,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S308
 HSC S308 - Final Exam",25,23,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 250 P 
4 cr 
CRN 10018",Special Topics: New Business Development,Andreas Panayi,"07:00 PM - 09:30 PM M
 08:30 AM - 11:30 AM F - Final Exam","BC 117
 BC 117 - Final Exam",25,25,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 300 X 
1 cr 
CRN 11027",Political Economy of Non-Profits,Jennifer Olmsted,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X 
2 cr 
CRN 11027",Political Economy of Non-Profits,Jennifer Olmsted,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 305 D 
4 cr 
CRN 10019","Marketing
CLA-Breadth/Social Science
CLA-Writing Intensive",Maha Mourad,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 117
 BC 117 - Final Exam",20,21,-1,0,"Pre-reqs: ECON 301 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 305 F 
4 cr 
CRN 10020","Marketing
CLA-Breadth/Social Science
CLA-Writing Intensive",Maha Mourad,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 217
 BC 217 - Final Exam",20,17,3,0,"Pre-reqs: ECON 301 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 321 R 
4 cr 
CRN 10021",Corporate Finance,David Anderson,"07:00 PM - 09:30 PM W
 04:00 PM - 07:00 PM F - Final Exam","BC 117
 BC 117 - Final Exam",25,32,-7,3,"Pre-reqs: (ECON 301 OR ECON 102X ) 
Co-Reqs: 
Cross Listed: ECON 321 - R 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 340 F 
4 cr 
CRN 10972","Strategic Decision Making
CLA-Breadth/Interdisciplinary",Giandomenico Sarolli,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 117
 BC 117 - Final Exam",20,22,-2,0,"Pre-reqs: ECON 301 
Co-Reqs: 
Cross Listed: ECON 340 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 410 X 
4 cr 
CRN 10906","Women in Business
CLA-Capstone
CLA-Writing Intensive",Christopher Andrews,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CE 101 M 
1 cr 
CRN 10242",Civic Engagement Workshop,Amy Koritz,04:30 PM - 05:45 PM T,BC 217,40,33,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 215 M 
4 cr 
CRN 10245","The NonProfit Sector
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience",Tracy Andrews,04:30 PM - 05:45 PM TR,SEM 109,18,15,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: CLA 515 - M; SOC 291 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 275 X 
2 cr 
CRN 11047",Topics in Civic Engagement,Angella Son,-,,30,6,24,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSTH 640 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CE 275 X 
4 cr 
CRN 11047",Topics in Civic Engagement,Angella Son,-,,30,6,24,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSTH 640 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CE 300 X 
1 cr 
CRN 10994",Introduction to Mediation and Conflict Management Practicum,David Thaler,-,BC 117,14,8,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARCR 801 - Q 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CE 300 X1 
1 cr 
CRN 11028",Civic Engagement Ind. Study,Amy Koritz,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CE 301 F 
1 cr 
CRN 10252",Senior Civic Project Workshop,Susan Rosenbloom,10:25 AM - 11:40 AM T,BC 102,15,11,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 301 L 
1 cr 
CRN 10250",Senior Civic Project Workshop,Susan Rosenbloom,04:30 PM - 05:45 PM M,SEM 116,15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 301 T 
1 cr 
CRN 10248",Senior Civic Project Workshop,Susan Rosenbloom,02:40 PM - 03:55 PM M,SEM 116,15,12,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 350 X 
2 cr 
CRN 10254","Leadership in Action
CLA-Capstone",Amy Koritz,-,,10,1,9,0,"Pre-reqs: CE 250 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 350 X 
1 cr 
CRN 10254","Leadership in Action
CLA-Capstone",Amy Koritz,-,,10,1,9,0,"Pre-reqs: CE 250 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 350 X 
2 cr 
CRN 10254","Leadership in Action
CLA-Capstone",Amy Koritz,-,,10,1,9,0,"Pre-reqs: CE 250 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CHEM 150 A 
4 cr 
CRN 10249","Principles of Chemistry I
CLA-Breadth/Natural Science
CLA-Quantitative",Molly Crowther,"08:00 AM - 09:00 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S244
 HSC S244 - Final Exam",46,46,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150 E 
4 cr 
CRN 10247","Principles of Chemistry I
CLA-Breadth/Natural Science
CLA-Quantitative",Kimberly Choquette,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 101
 BC 101 - Final Exam",40,34,6,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L BD1 
0 cr 
CRN 10270",Principles of Chemistry I Lab,Pam Kaiser,08:40 AM - 11:40 AM T,HSC S211,16,16,0,1,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L BD2 
0 cr 
CRN 10271",Principles of Chemistry I Lab,Molly Crowther,08:40 AM - 11:40 AM R,HSC S211,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L JT1 
0 cr 
CRN 10266",Principles of Chemistry I Lab,Molly Crowther,01:15 PM - 04:15 PM M,HSC S211,16,16,0,1,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L JT2 
0 cr 
CRN 10268",Principles of Chemistry I Lab,Ryan Hinrichs,01:15 PM - 04:15 PM W,HSC S211,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L JT3 
0 cr 
CRN 10265",Principles of Chemistry I Lab,Kimberly Choquette,01:15 PM - 04:15 PM F,HSC S211,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L KZ1 
0 cr 
CRN 10269",Principles of Chemistry I Lab,Pam Kaiser,01:15 PM - 04:15 PM T,HSC S211,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L KZ2 
0 cr 
CRN 10267",Principles of Chemistry I Lab,Sandra Keyser,01:15 PM - 04:15 PM R,HSC S211,16,15,1,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L R 
0 cr 
CRN 10263",Principles of Chemistry I Lab,,-,HSC S211,16,0,16,0,"Pre-reqs: 
Co-Reqs: CHEM 150 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CHEM 151 A 
4 cr 
CRN 10251","Principles of Chemistry I, Advanced Section
CLA-Breadth/Natural Science
CLA-Quantitative",Mary-Ann Pearsall,"08:00 AM - 09:00 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S308
 HSC S308 - Final Exam",32,31,1,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"CHEM 250 C 
4 cr 
CRN 10253","Organic Chemistry I
CLA-Breadth/Natural Science",Sandra Keyser,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","HSC S4
 HSC S4 - Final Exam",34,34,0,0,"Pre-reqs: (CHEM 160 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 161 FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: CHEM 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250 E 
4 cr 
CRN 10255","Organic Chemistry I
CLA-Breadth/Natural Science",Alan Rosan,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 218
 BC 218 - Final Exam",34,26,8,0,"Pre-reqs: (CHEM 160 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 161 FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: CHEM 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L JT1 
0 cr 
CRN 10280",Organic Chemistry Lab,Alan Rosan,01:15 PM - 04:15 PM M,HSC S226,16,15,1,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L JT2 
0 cr 
CRN 10276",Organic Chemistry Lab,Kimberly Choquette,01:15 PM - 04:15 PM W,HSC S226,16,12,4,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L JT3 
0 cr 
CRN 10273",Organic Chemistry Lab,Sandra Keyser,01:15 PM - 04:15 PM F,HSC S226,16,2,14,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L KZ1 
0 cr 
CRN 10278",Organic Chemistry Lab,Mary-Ann Pearsall,01:15 PM - 04:15 PM T,HSC S226,16,16,0,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 250L KZ2 
0 cr 
CRN 10277",Organic Chemistry Lab,Kimberly Choquette,01:15 PM - 04:15 PM R,HSC S226,16,15,1,0,"Pre-reqs: 
Co-Reqs: CHEM 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 320 D 
4 cr 
CRN 10256","Fundamentals of Analytical Chemistry
CLA-Breadth/Natural Science",Juliette Lantz,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 102
 BC 102 - Final Exam",12,11,1,0,"Pre-reqs: CHEM 160 OR CHEM 161 
Co-Reqs: CHEM 320L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 320L KZ 
0 cr 
CRN 10286",Fundamentals of Analytical Chemistry Lab,Juliette Lantz,01:15 PM - 04:15 PM T,HSC S229,12,11,1,0,"Pre-reqs: 
Co-Reqs: CHEM 320 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 342 JT 
1 cr 
CRN 10258","Laboratory in Advanced Inorganic Chemistry
CLA-Breadth/Natural Science",Mary-Ann Pearsall,01:15 PM - 04:15 PM M,HSC S229,8,8,0,0,"Pre-reqs: (CHEM 340 OR CHEM 27X ) AND (CHEM 320 OR CHEM 106X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 360 H 
4 cr 
CRN 10259","Biochemistry I
CLA-Breadth/Natural Science
CLA-Writing Intensive",Adam Cassano,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S244
 HSC S244 - Final Exam",36,35,1,0,"Pre-reqs: CHEM 350 OR CHEM 26X 
Co-Reqs: CHEM 360L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 360L JT1 
0 cr 
CRN 10289",Biochemistry I Lab,Sandra Keyser,01:15 PM - 04:15 PM W,HSC S229,12,11,1,0,"Pre-reqs: 
Co-Reqs: CHEM 360 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 360L JT2 
0 cr 
CRN 10288",Biochemistry I Lab,Pam Kaiser,01:15 PM - 04:15 PM F,HSC S229,12,12,0,0,"Pre-reqs: 
Co-Reqs: CHEM 360 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
