Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BIOL 252L JT 
0 cr 
CRN 30574",Lab for Microbiology,Joanna Miller,01:15 PM - 04:15 PM W,HSC S133,16,16,0,3,"Pre-reqs: BIOL 252 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: BIOL 252 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 252L KZ 
0 cr 
CRN 30575",Lab for Microbiology,Joanna Miller,01:15 PM - 04:15 PM T,HSC S133,16,16,0,3,"Pre-reqs: BIOL 252 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: BIOL 252 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258 F 
4 cr 
CRN 30558",Anatomy and Physiology II,Anthony Russo,10:25 AM - 11:40 AM TR,HSC S308,36,31,5,0,"Pre-reqs: BIOL 250 
Co-Reqs: BIOL 258L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258 F 
4 cr 
CRN 30558",Vertebrate Anatomy and Physiol,Anthony Russo,10:25 AM - 11:40 AM TR,HSC S308,36,31,5,0,"Pre-reqs: BIOL 250 
Co-Reqs: BIOL 258L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258L JT 
0 cr 
CRN 30576",Lab for Anatomy and Physiology II,Anthony Russo,01:15 PM - 04:15 PM W,HSC S106,18,15,3,0,"Pre-reqs: 
Co-Reqs: BIOL 258 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 258L KZ 
0 cr 
CRN 30577",Lab for Anatomy and Physiology II,Anthony Russo,01:15 PM - 04:15 PM T,HSC S106,18,15,3,0,"Pre-reqs: 
Co-Reqs: BIOL 258 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 270H H 
4 cr 
CRN 30631",Topics in Biology Honors: Genetics and Modern Medicine,Stephen Dunaway,11:50 AM - 01:05 PM TR,HSC S105,21,20,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 296 X 
2 cr 
CRN 30559",Independent Research in Biology,,-,,0,0,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 296 X1 
2 cr 
CRN 30806",Intermediate Independent Study Research in Biology: Laboratory/Field,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 296 X2 
2 cr 
CRN 30839",Kibdelomycin Extraction,Neal Connors,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 296 X3 
2 cr 
CRN 30959",Intermediate Independent Study Research in Biology: Laboratory/Field,Bimal Dasmahapatra,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 302 G 
4 cr 
CRN 30560","Geographic Information Systems
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Lisa Jordan,11:50 AM - 01:05 PM MWF,BC 1,20,21,-1,4,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 302 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 320 H 
4 cr 
CRN 30561","Tropical Marine Ecology
CLA-Off Campus Experience
CLA-Writing Intensive",Tammy Windfelder,11:50 AM - 01:05 PM TR,BC 216,14,14,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 322 E 
4 cr 
CRN 30562",Primatology,Tammy Windfelder,10:25 AM - 11:40 AM MWF,HSC S308,30,30,0,0,"Pre-reqs: (ANTH 103 OR ANTH 3X ) OR (BIOL 150 OR BIOL 7X ) OR (BIOL 160 OR BIOL 9X ) 
Co-Reqs: 
Cross Listed: ANTH 322 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 344 G 
4 cr 
CRN 30563","Endocrinology
CLA-Writing Intensive",Christina McKittrick,11:50 AM - 01:05 PM MW,HSC S139,20,14,6,0,"Pre-reqs: BIOL 250 AND CHEM 250 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 348 C 
4 cr 
CRN 30564",Immunology,Brianne Barker,09:10 AM - 10:15 AM MWF,HSC S105,16,16,0,0,"Pre-reqs: (BIOL 250 OR BIOL 22X ) 
Co-Reqs: BIOL 348L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 348L KZ 
0 cr 
CRN 30578",Immunology Lab,Brianne Barker,01:15 PM - 04:15 PM R,HSC S112,16,16,0,0,"Pre-reqs: 
Co-Reqs: BIOL 348 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 356 D 
4 cr 
CRN 30565",Cellular and Molecular Neurobiology,Roger Knowles,09:00 AM - 10:15 AM TR,HSC S142,16,18,-2,0,"Pre-reqs: BIOL 250 
Co-Reqs: BIOL 356L 
Cross Listed: NEUR 356 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 356L JT 
0 cr 
CRN 30579",Lab for Cellular and Molecular Neurobiology,Roger Knowles,01:15 PM - 04:15 PM W,HSC S112,16,17,-1,0,"Pre-reqs: 
Co-Reqs: BIOL 356 
Cross Listed: NEUR 356L - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 368 F 
4 cr 
CRN 30566","Molecular Genetics
CLA-Writing Intensive",Stephen Dunaway,10:25 AM - 11:40 AM TR,HSC S106,19,19,0,0,"Pre-reqs: (BIOL 250 AND CHEM 350 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: BIOL 368L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 368L KZ 
0 cr 
CRN 30580",Molecular Genetics Lab,Brianne Barker,01:15 PM - 04:15 PM T,HSC S112,19,19,0,0,"Pre-reqs: 
Co-Reqs: BIOL 368 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 370 D 
4 cr 
CRN 30567","Topics in Biology: Advanced GIS
CLA-Off Campus Experience",Lisa Jordan,09:00 AM - 10:15 AM TR,BC 1,20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 382 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 370 D1 
4 cr 
CRN 30568",Topics in Biology: Pathophysiology,Anthony Russo,09:00 AM - 10:15 AM TR,HSC S308,20,7,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 394 X 
2 cr 
CRN 30901",Advanced Independent Study in Biology: Literature Research,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 394 X1 
4 cr 
CRN 30916",Advanced Independent Study in Biology: Literature Research,Bimal Dasmahapatra,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X 
2 cr 
CRN 30569",Advanced Independent Research in Biology,,-,,0,0,0,1,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X1 
4 cr 
CRN 30794",Advanced Research in Biology: Laboratory and Field,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X2 
4 cr 
CRN 30951",Advanced Research in Biology: Laboratory and Field,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X3 
2 cr 
CRN 30952",Advanced Research in Biology: Laboratory and Field,Bimal Dasmahapatra,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X4 
4 cr 
CRN 30971",Avian Field Research,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X5 
4 cr 
CRN 30994",Advanced Research in Biology: Laboratory and Field,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 396 X6 
2 cr 
CRN 30995",Advanced Research in Biology: Laboratory and Field,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: (BIOL 150 OR BIOL 7X ) AND (BIOL 160 OR BIOL 9X ) AND (BIOL 250 OR BIOL 22X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 400 J 
2 cr 
CRN 30570","Biology Capstone: Seminar
CLA-Capstone",Tammy Windfelder,01:15 PM - 02:30 PM MF,HSC S139,30,21,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 402 X 
4 cr 
CRN 30717","Biology Capstone: Literature Research
CLA-Capstone",,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 404 X 
2 cr 
CRN 30915","Nutritional Regulation of Antibiotics Produced by Streptomyces platensis
CLA-Capstone",Arnold Demain,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X 
4 cr 
CRN 30815",Specialized Honors II: Pediatric Bone Densitometry and Vitamin D Deficency,Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X 
4 cr 
CRN 30815",Specialized Honors II: Pediatric Bone Densitometry and Vitamin D Deficency,Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X1 
4 cr 
CRN 30835",Specialized Honors II: Vertical Distribution and Abundance of Pyrosomes in the N. California Current,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 411 X1 
4 cr 
CRN 30835",Specialized Honors II: Vertical Distribution and Abundance of Pyrosomes in the N. California Current,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BST 115 L 
4 cr 
CRN 30286",Fundamentals of Financial Accounting,Karen Crisonino,04:30 PM - 05:45 PM MW,BC 117,30,30,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 120 S 
4 cr 
CRN 30287",Business & Technology: Perfect Together,Forrest Shue,07:00 PM - 09:30 PM R,BC 218,20,21,-1,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 150 T 
4 cr 
CRN 30288",Special Topics: Managerial Accounting,Karen Crisonino,02:40 PM - 03:55 PM MW,BC 117,30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BST 150 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 150 X 
4 cr 
CRN 30761",Special Topics in Business: Managerial Accounting,Karen Crisonino,-,,30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BST 150 - T 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 219 E 
4 cr 
CRN 30655",Business and Government in the US,Philip Mundo,10:25 AM - 11:40 AM MW,LC 28,25,24,1,4,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSCI 219 - E 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 287 X 
4 cr 
CRN 30291","Applied Analysis of Social Entrepreneurship
CLA-Off Campus Experience",Jennifer Olmsted,-,,20,16,4,0,"Pre-reqs: 
Co-Reqs: BST 286 
Cross Listed: ECON 287 - X; PSCI 287 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 287 X 
4 cr 
CRN 30291","Applied Analysis of Social Entrepreneurship
CLA-Off Campus Experience",Jennifer Olmsted,-,,20,16,4,0,"Pre-reqs: 
Co-Reqs: BST 286 
Cross Listed: ECON 287 - X; PSCI 287 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 300 X 
4 cr 
CRN 30900",Finance,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X1 
4 cr 
CRN 30918",Financial Derivatives,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X2 
1 cr 
CRN 30950",Business - The Economic and Financial Aftermath of the Brexit Vote,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X2 
2 cr 
CRN 30950",Business - The Economic and Financial Aftermath of the Brexit Vote,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X3 
4 cr 
CRN 30970",Instagram and Online Marketing,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 300 X4 
4 cr 
CRN 30996",Public Health and Business,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 304 G 
4 cr 
CRN 30293",Finance,Jennifer Kohn,11:50 AM - 01:05 PM MWF,BC 117,25,24,1,0,"Pre-reqs: BST 115 (MAY BE TAKEN CONCURRENTLY) AND ECON 301 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 305 H 
4 cr 
CRN 30294","Marketing Strategy & Marketing
CLA-Breadth/Social Science
CLA-Writing Intensive
CLA-Writing in the Major",Alexander de Voogt,11:50 AM - 01:05 PM TR,BC 117,20,25,-5,4,"Pre-reqs: ECON 301 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 305 K 
4 cr 
CRN 30295","Marketing Strategy & Marketing
CLA-Breadth/Social Science
CLA-Writing Intensive
CLA-Writing in the Major",Alexander de Voogt,01:15 PM - 02:30 PM TR,BC 117,20,21,-1,4,"Pre-reqs: ECON 301 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 321 R 
4 cr 
CRN 30296",Corporate Finance,David Anderson,07:00 PM - 09:30 PM W,BC 117,27,30,-3,0,"Pre-reqs: (ECON 301 OR ECON 102X ) AND BST 304 
Co-Reqs: 
Cross Listed: ECON 321 - R 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 350 F 
4 cr 
CRN 30297","Special Topics: Organizational Psychology and Leadership
CLA-Breadth/Interdisciplinary",Alexander de Voogt,10:25 AM - 11:40 AM TR,BC 117,20,21,-1,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSYC 370 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 350 F 
4 cr 
CRN 30297","Special Topics: Organizational Psychology and Leadership
CLA-Breadth/Interdisciplinary",Alexander de Voogt,10:25 AM - 11:40 AM TR,BC 117,20,21,-1,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSYC 370 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BST 387 X 
4 cr 
CRN 30718","Social Entrepreneurship: Theorizing Global Trends
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 12:00 PM TR,,20,16,4,0,"Pre-reqs: 
Co-Reqs: BST 287 
Cross Listed: ECON 387 - X; PSCI 387 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 411 X 
4 cr 
CRN 30816",Specialized Honors II: The causes and future consequences of Brexit,Bernard Smith,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 411 X1 
4 cr 
CRN 30825",Specialized Honors II: Marketing Towards Hispanics,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BST 411 X2 
4 cr 
CRN 30920",Specialized Honors II: Job Satisfaction,Christopher Andrews,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CE 101 M 
1 cr 
CRN 30203",Civic Engagement Workshop,Amy Koritz,04:30 PM - 05:45 PM T,WEL,40,31,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 250 D 
4 cr 
CRN 30204","Leadership for Social Response
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Amy Koritz,09:00 AM - 10:15 AM TR,BC 103,16,16,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 250 D 
4 cr 
CRN 30204","Leadership in Practice
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Amy Koritz,09:00 AM - 10:15 AM TR,BC 103,16,16,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CE 275 KZ 
4 cr 
CRN 30207","Special Topics in Civic Engagement: Innovation II
CLA-Off Campus Experience","Andrew Elliott
 Emily Hill",01:15 PM - 03:15 PM TR,HSC S305,15,9,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CHEM 150 E 
4 cr 
CRN 30517","Principles of Chemistry I
CLA-Breadth/Natural Science
CLA-Quantitative",Sandra Keyser,10:25 AM - 11:30 AM MWF,BC 21,23,21,2,0,"Pre-reqs: 
Co-Reqs: CHEM 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L JT1 
0 cr 
CRN 30534",Principles of Chemistry I Lab,Jonathan Porras,01:15 PM - 04:15 PM M,HSC S229,12,11,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 150L JT2 
0 cr 
CRN 30535",Principles of Chemistry I Lab,Jonathan Porras,01:15 PM - 04:15 PM W,HSC S229,12,11,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160 C 
4 cr 
CRN 30519","Principles of Chemistry II
CLA-Breadth/Natural Science
CLA-Quantitative",Ryan Hinrichs,09:10 AM - 10:15 AM MWF,BC 201,38,25,13,0,"Pre-reqs: (CHEM 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6X FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6AX FOR LEVEL UG WITH MIN. GRADE OF C-) AND (CHEM 160L (MAY BE TAKEN CONCURRENTLY) OR CHEM 161L (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160 G 
4 cr 
CRN 30521","Principles of Chemistry II
CLA-Breadth/Natural Science
CLA-Quantitative",Jonathan Porras,11:50 AM - 12:55 PM MWF,HSC S244,38,42,-4,0,"Pre-reqs: (CHEM 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6X FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 6AX FOR LEVEL UG WITH MIN. GRADE OF C-) AND (CHEM 160L (MAY BE TAKEN CONCURRENTLY) OR CHEM 161L (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L BDF 
0 cr 
CRN 30536",Principles of Chemistry II Lab,,08:40 AM - 11:40 AM T,HSC S211,16,15,1,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L JT1 
0 cr 
CRN 30537",Principles of Chemistry II Lab,Kimberly Choquette,01:15 PM - 04:15 PM M,HSC S211,16,16,0,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L JT2 
0 cr 
CRN 30538",Principles of Chemistry II Lab,Mary-Ann Pearsall,01:15 PM - 04:15 PM W,HSC S211,16,16,0,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L JT3 
0 cr 
CRN 30539",Principles of Chemistry II Lab,Peter Dobbelaar,01:15 PM - 04:15 PM F,HSC S211,16,15,1,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L KZ1 
0 cr 
CRN 30540",Principles of Chemistry II Lab,Jonathan Porras,01:15 PM - 04:15 PM T,HSC S211,16,16,0,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 160L KZ2 
0 cr 
CRN 30541",Principles of Chemistry II Lab,Kimberly Choquette,01:15 PM - 04:15 PM R,HSC S211,16,16,0,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160 (MAY BE TAKEN CONCURRENTLY) OR CHEM 161 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 161 C 
4 cr 
CRN 30522","Principles of Chemistry II, Advanced Section
CLA-Breadth/Natural Science
CLA-Quantitative",Adam Cassano,09:10 AM - 10:15 AM MWF,HSC S244,32,27,5,0,"Pre-reqs: (CHEM 150 OR CHEM 151 ) AND (CHEM 160L (MAY BE TAKEN CONCURRENTLY) OR CHEM 161L (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 321 F 
4 cr 
CRN 30523","Advanced Analytical Chemistry
CLA-Breadth/Natural Science
CLA-Quantitative",Molly Crowther,10:25 AM - 11:40 AM TR,HSC S139,8,7,1,0,"Pre-reqs: (CHEM 320 OR CHEM 106X ) 
Co-Reqs: CHEM 321L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 321L KZ 
0 cr 
CRN 30542",Advanced Analytical Chemistry Lab,Molly Crowther,01:15 PM - 04:15 PM R,HSC S229,8,7,1,0,"Pre-reqs: CHEM 321 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: CHEM 321 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 340 D 
3 cr 
CRN 30524","Intermediate Inorganic Chemistry
CLA-Breadth/Natural Science
CLA-Writing Intensive",Mary-Ann Pearsall,09:00 AM - 10:15 AM TR,HSC S139,16,15,1,0,"Pre-reqs: CHEM 250 OR CHEM 25X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 340 D 
4 cr 
CRN 30524","Intermediate Inorganic Chemistry
CLA-Breadth/Natural Science
CLA-Writing Intensive",Mary-Ann Pearsall,09:00 AM - 10:15 AM TR,HSC S139,16,15,1,0,"Pre-reqs: CHEM 250 OR CHEM 25X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 342 KZ 
1 cr 
CRN 30525","Laboratory in Advanced Inorganic Chemistry
CLA-Breadth/Natural Science",Mary-Ann Pearsall,01:15 PM - 04:15 PM T,HSC S229,9,5,4,0,"Pre-reqs: (CHEM 340 OR CHEM 27X ) AND (CHEM 320 OR CHEM 106X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CHEM 350 C 
4 cr 
CRN 30526","Organic Chemistry II
CLA-Breadth/Natural Science",Sandra Keyser,09:10 AM - 10:15 AM MWF,BC 21,32,27,5,0,"Pre-reqs: CHEM 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR CHEM 25X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: CHEM 350L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
